ADX,ADX10,ADX10TT_BV1,ADX10TT_V1,ADX10TT_future,ADX10T_BV1,ADX10T_V1,ADX10T_future,ADX10_BV1,ADX10_V1,ADX10_future,ADX10sign,ADX10sign1,ADX10sign2,ADX10sign_BV1,ADX10sign_V1,ADX12,ADX12TT_future,ADX12T_future,ADX12_future,ADX12sign,ADX15TT_BV1,ADX15TT_V1,ADX15TT_future,ADX15T_BV1,ADX15T_V1,ADX15T_future,ADX15_BV1,ADX15_V1,ADX15_future,ADX15sign,ADX15sign_BV1,ADX15sign_V1,ADX3,ADX3T,ADX3TT,ADX3TT_BV1,ADX3TT_V1,ADX3TT_future,ADX3T_BV1,ADX3T_V1,ADX3T_future,ADX3_BV1,ADX3_V1,ADX3_future,ADX3sign,ADX3sign_BV1,ADX3sign_V1,ADX4TT_BV1,ADX4TT_V1,ADX4TT_future,ADX4T_BV1,ADX4T_V1,ADX4T_future,ADX4_BV1,ADX4_V1,ADX4_future,ADX4sign,ADX4sign_BV1,ADX4sign_V1,ADX5,ADX5T,ADX5TT,ADX5TT_BV1,ADX5TT_V1,ADX5TT_future,ADX5T_BV1,ADX5T_V1,ADX5T_future,ADX5_BV1,ADX5_V1,ADX5_future,ADX5sign,ADX5sign1,ADX5sign2,ADX5sign_BV1,ADX5sign_V1,ADX7TT_BV1,ADX7TT_V1,ADX7T_BV1,ADX7T_V1,ADX7_BV1,ADX7_V1,ADX7sign_BV1,ADX7sign_V1,ADX8TT_future,ADX8T_future,ADX8_future,ADX8sign,ADXAT,ADXCP,ADXEMA,ADXSI,ADXSI1,ADXSI2,ADXSI3,ADXSI4,ADXSI5,ADXSIH,ADXSIL,ADXSIbin,ADXSInof,ADXSInof1,ADXSInof2,ADXSInof3,ADXSInof4,ADXSInof5,ADXT,ADXVOL,ADXsign_BVBV,ADXsign_BVH,ADXsign_BVL,ADXsign_CC,ADXsign_CH,ADXsign_CL,ADXsign_HACHAC,ADXsign_HAOHAC,ADXsign_HAOHAO,ADXsign_HC,ADXsign_HH,ADXsign_HL,ADXsign_HLCC,ADXsign_HLCH,ADXsign_HLCL,ADXsign_LC,ADXsign_LH,ADXsign_LL,ADXsign_VV,ADXtest_BVBV,ADXtest_BVH,ADXtest_BVL,ADXtest_CC,ADXtest_CH,ADXtest_CL,ADXtest_HACHAC,ADXtest_HAOHAC,ADXtest_HAOHAO,ADXtest_HC,ADXtest_HH,ADXtest_HL,ADXtest_HLCC,ADXtest_HLCH,ADXtest_HLCL,ADXtest_LC,ADXtest_LH,ADXtest_LL,ADXtest_VV,C,CCI10,CCI10H,CCI10HP,CCI10L,CCI10LP,CCI10P,CCI10T_future,CCI10_future,CCI10_status,CCI10p,CCI10p_BV1,CCI10p_V1,CCI10pt,CCI10pt_BV1,CCI10pt_V1,CCI12T_future,CCI12_future,CCI12_status,CCI12p,CCI12p_BV1,CCI12p_V1,CCI12pt,CCI12pt_BV1,CCI12pt_V1,CCI15,CCI15H,CCI15HP,CCI15L,CCI15LP,CCI15P,CCI15T_future,CCI15_future,CCI15_status,CCI3T_future,CCI3_future,CCI3_status,CCI3p,CCI3p_BV1,CCI3p_V1,CCI3pt,CCI3pt_BV1,CCI3pt_V1,CCI4T_future,CCI4_future,CCI4_status,CCI4p,CCI4p_BV1,CCI4p_V1,CCI4pt,CCI4pt_BV1,CCI4pt_V1,CCI5,CCI5H,CCI5HP,CCI5L,CCI5LP,CCI5P,CCI5T_future,CCI5_future,CCI5_status,CCI5p,CCI5p_BV1,CCI5p_V1,CCI5pt,CCI5pt_BV1,CCI5pt_V1,CCI8T_future,CCI8_future,CCI8_status,CCI8p,CCI8p_BV1,CCI8p_V1,CCI8pt,CCI8pt_BV1,CCI8pt_V1,CCIHK,CCIHMA,CCISTCH,CCIZN,CCIZN10_0,CCIZN10_1,CCIZN10_2,CCIZN10_3,CCIZN15_0,CCIZN15_1,CCIZN15_2,CCIZN15_3,CCIZN5_0,CCIZN5_1,CCIZN5_2,CCIZN5_3,CCIpast,CL_HL,CMO10,CMO10H,CMO10HP,CMO10L,CMO10LP,CMO10P,CMO15,CMO15H,CMO15HP,CMO15L,CMO15LP,CMO15P,CMO5,CMO5H,CMO5HP,CMO5L,CMO5LP,CMO5P,CMOHK,CMOHK10_0,CMOHK10_1,CMOHK10_2,CMOHK10_3,CMOHK15_0,CMOHK15_1,CMOHK15_2,CMOHK15_3,CMOHK5_0,CMOHK5_1,CMOHK5_2,CMOHK5_3,CM_HL,CM_HL1,CO_HL,CO_HL1,COsign,Criterion1,Criterion2,Criterion3,DEBV10p_BV1,DEBV10sign_BV1,DEV10all,DEV10p,DEV10p_V1,DEV10sign,DEV10sign_V1,DEV3all,DEV3p,DEV3p_BV1,DEV3p_V1,DEV3sign,DEV3sign_BV1,DEV3sign_V1,DEV4all,DEV4p,DEV4p_BV1,DEV4p_V1,DEV4sign,DEV4sign_BV1,DEV4sign_V1,DEV5all,DEV5p,DEV5p_BV1,DEV5p_V1,DEV5sign,DEV5sign_BV1,DEV5sign_V1,DEV8p,DEV8p_BV1,DEV8p_V1,DIM,DIM10,DIM10_BV1,DIM10_V1,DIM12,DIM15_BV1,DIM15_V1,DIM3,DIM3_BV1,DIM3_V1,DIM4_BV1,DIM4_V1,DIM5,DIM5T_future,DIM5_BV1,DIM5_V1,DIM5_future,DIM7_BV1,DIM7_V1,DIMT,DIMtest_BVBV,DIMtest_BVH,DIMtest_BVL,DIMtest_CC,DIMtest_CH,DIMtest_CL,DIMtest_HACHAC,DIMtest_HAOHAC,DIMtest_HAOHAO,DIMtest_HC,DIMtest_HH,DIMtest_HL,DIMtest_HLCC,DIMtest_HLCH,DIMtest_HLCL,DIMtest_LC,DIMtest_LH,DIMtest_LL,DIMtest_VV,DIP,DIP10,DIP10T_DIM10T,DIP10T_DIM10T_BV1,DIP10T_DIM10T_V1,DIP10_BV1,DIP10_DIM10,DIP10_DIM10_BV1,DIP10_DIM10_V1,DIP10_V1,DIP12,DIP15T_DIM15T_BV1,DIP15T_DIM15T_V1,DIP15_BV1,DIP15_DIM15_BV1,DIP15_DIM15_V1,DIP15_V1,DIP3,DIP3T_DIM3T,DIP3T_DIM3T_BV1,DIP3T_DIM3T_V1,DIP3_BV1,DIP3_DIM3,DIP3_DIM3_BV1,DIP3_DIM3_V1,DIP3_V1,DIP4T_DIM4T_BV1,DIP4T_DIM4T_V1,DIP4_BV1,DIP4_DIM4_BV1,DIP4_DIM4_V1,DIP4_V1,DIP5,DIP5T_DIM5T,DIP5T_DIM5T_BV1,DIP5T_DIM5T_V1,DIP5T_future,DIP5_BV1,DIP5_DIM5,DIP5_DIM5_BV1,DIP5_DIM5_V1,DIP5_V1,DIP5_future,DIP7T_DIM7T_BV1,DIP7T_DIM7T_V1,DIP7_BV1,DIP7_DIM7_BV1,DIP7_DIM7_V1,DIP7_V1,DIPM10_future,DIPM12_future,DIPM15_future,DIPM3_future,DIPM4_future,DIPM5_future,DIPM8_future,DIPT,DIPtest_BVBV,DIPtest_BVH,DIPtest_BVL,DIPtest_CC,DIPtest_CH,DIPtest_CL,DIPtest_HACHAC,DIPtest_HAOHAC,DIPtest_HAOHAO,DIPtest_HC,DIPtest_HH,DIPtest_HL,DIPtest_HLCC,DIPtest_HLCH,DIPtest_HLCL,DIPtest_LC,DIPtest_LH,DIPtest_LL,DIPtest_VV,EMA10p,EMA10p_BV1,EMA10p_V1,EMA12p,EMA12p_BV1,EMA12p_V1,EMA21p,EMA21p_BV1,EMA21p_V1,EMA3p,EMA3p_BV1,EMA3p_V1,EMA4p,EMA4p_BV1,EMA4p_V1,EMA5p,EMA5p_BV1,EMA5p_V1,EMACP,EMASI,GAL,GAS,GBV1,GBV11,GBV12,GBV121,GBV122,GBV13,GHAO,GHAO1,GHAO2,GHAO21,GHAO22,GHAO3,GO,GO1,GO2,GO21,GO22,GO3,GV1,GV11,GV12,GV121,GV122,GV13,H,HC_HL,HLCC,HLC_O,HMACP,HMASI,KAMASI,KURTO10_future,KURTO10all,KURTO12_future,KURTO15_future,KURTO3_future,KURTO3all,KURTO3p,KURTO4_future,KURTO4all,KURTO4p,KURTO5_future,KURTO5all,KURTO5p,KURTO8_future,L,MACDHMA,MACDSI,PIP_BV1,PIP_HAO,PIP_O,PIP_V1,RENADX,RENDO,RENSI,RET,RET1,RKL,RKS,RK_DI,RK_GAP,RSI10,RSI10H,RSI10HP,RSI10L,RSI10LP,RSI10P,RSI15,RSI15H,RSI15HP,RSI15L,RSI15LP,RSI15P,RSI5,RSI5H,RSI5HP,RSI5L,RSI5LP,RSI5P,RSIZN,RSIZN10_0,RSIZN10_1,RSIZN10_2,RSIZN10_3,RSIZN15_0,RSIZN15_1,RSIZN15_2,RSIZN15_3,RSIZN5_0,RSIZN5_1,RSIZN5_2,RSIZN5_3,SKEW10_future,SKEW10all,SKEW10p,SKEW12_future,SKEW15_future,SKEW3_future,SKEW3all,SKEW3p,SKEW4_future,SKEW4all,SKEW4p,SKEW5_future,SKEW5all,SKEW5p,SKEW8_future,SMADO,SMASI,ad,au,body,cci0,cci0t,cci1,cci1t,dev0,dev0_10,dev0_10t,dev0_12,dev0_12t,dev0_15,dev0_15t,dev0_3,dev0_3t,dev0_4,dev0_4t,dev0_5,dev0_5t,dev0_8,dev0_8t,dev0t,dev1t,doji0,doji1,e0,e1,mid,p0,product1_10,product1_10_BV1,product1_10_V1,product1_3,product1_3_BV1,product1_3_V1,product1_4,product1_4_BV1,product1_4_V1,product1_5,product1_5_BV1,product1_5_V1,product2_10,product2_10_BV1,product2_10_V1,product2_3,product2_3_BV1,product2_3_V1,product2_4,product2_4_BV1,product2_4_V1,product2_5,product2_5_BV1,product2_5_V1,product3_10,product3_10_BV1,product3_10_V1,product3_3,product3_3_BV1,product3_3_V1,product3_4,product3_4_BV1,product3_4_V1,product3_5,product3_5_BV1,product3_5_V1,product4_10,product4_10_BV1,product4_10_V1,product4_3,product4_3_BV1,product4_3_V1,product4_4,product4_4_BV1,product4_4_V1,product4_5,product4_5_BV1,product4_5_V1,pt,relpos10,relpos10_BV1,relpos10_V1,relpos12,relpos12_BV1,relpos12_V1,relpos21,relpos21_BV1,relpos21_V1,relpos3,relpos3_BV1,relpos3_V1,relpos4,relpos4_BV1,relpos4_V1,relpos5,relpos5_BV1,relpos5_V1,sma0,sma0_10p,sma0_10t,sma0_12p,sma0_12t,sma0_15p,sma0_15t,sma0_3p,sma0_3t,sma0_4p,sma0_4t,sma0_5p,sma0_5t,sma0_8p,sma0_8t,trend
0.9312676533184224,1.9318706497767808,0.48305220345974886,-0.05341264350567484,0.020559584011525637,-0.4221694124871473,-0.7711455833749112,0.24622298976097878,-0.23733973838372605,0.2402896056811575,2.8654814472959993,-2.5451163421520393,-1.6635898778080829,-1.6614112213898968,-0.7900629748025975,-0.9072249629205636,1.924980513584501,-0.025095312487478105,0.23257612680546635,3.109621434187884,-2.6672687155680785,0.25143454971071677,-0.34254993544590273,-0.05978782243710662,-0.8584515721594492,-1.4596115069221451,0.26769902663166273,0.9306116846178407,2.281597847247017,3.163654027362358,-2.8401759116120644,-1.078084302869971,-1.3404968863217326,1.8262554316715882,0.32313716551898525,0.07746442291867472,-1.2303709891596097,-1.6201202805840267,-0.10116913379508514,-1.0029750679885243,-1.1521546745465383,0.30616059971672066,-0.7356805063037414,-0.7936315778039701,1.930350438758599,-1.8648952425849386,-0.5914707453356305,-0.5573801838541268,-0.47224550144281763,-1.0027681809950086,-0.6151717186259031,-0.7169170627062711,-0.9403442329433322,0.6586187484425154,-0.6519257201386331,-0.6563931161195756,1.9426308614841703,-1.9358529072675532,-0.6049418459457119,-0.5943759176991574,1.5292833624348188,0.6799734833757372,0.09236897373936888,-0.0075159179352484356,-0.5788474683567947,-0.15371116543222274,-0.5113195248257756,-0.7549889177032437,0.8128825612335314,-0.6980807628872718,-0.6704061314683251,1.912144729816321,-1.918007162657152,-1.3050967771950268,-1.2628782393618057,-0.6214043855460041,-0.5992515141916158,0.383407117769018,-0.17320975151514784,-0.35390329454979785,-0.6171042318338648,-0.6676343510961315,-0.49365806614431423,-0.6662032642475374,-0.6621653001762152,0.07020334414490828,0.3997232014577091,2.426734982473265,-2.2399566304222893,-1.6787649402247702,-1.5618054354007826,-0.8121899005917803,-1.356708484871857,-0.48204796805179767,-0.4863548079488126,-0.4907132023014198,-0.49512433823904234,-1.094677025970075,-0.7928001501207811,-0.7826296429525906,-0.8146881698903525,-0.7470010055738524,-0.750132446055124,-0.7502740927621377,-0.7504235728436086,-0.7505810268657487,-0.7507465986265477,0.5953877595643343,-0.3049971406652093,-0.6459391291460996,-0.716364634610882,-0.6335397638318153,-1.9111931846485648,-2.072606101876017,-1.7812751849773827,-1.6068133699521379,-1.6162875734766915,-1.6221231907775795,-1.2147227903490716,-1.4432243312724398,-1.1046511843451092,-1.6200805308430006,-1.8294781944602614,-1.4873293615609435,-1.7595488232294858,-1.8667220328416698,-1.5781596456251348,-0.7923534258803192,-0.03211370603395501,-0.03833800348175584,-0.01911291659376577,1.7890091825602705,1.7239871081639595,1.8077434874010774,1.2157440099978132,1.2353756599062546,1.2355963721799295,0.8926453782158517,0.8603640040408467,0.9058824426198507,1.3087410838908173,1.2585335222781104,1.3256493519500543,1.21913269137802,1.1536144728851307,1.2176170428782511,0.15939734473026732,-0.930973401174825,-1.1276009632273978,-0.9337747570815983,0.17421142269589324,-1.0502244704789039,-0.19271531494119826,-0.2719983327536332,-0.031659085620102834,-1.3863824062892698,0.0,-1.0340251372062323,-0.3349066211455173,-0.2137645454915351,-0.9185586535436918,-0.9185586535436918,-0.9185586535436918,0.15470540739744054,-1.29931110600388,-0.020231974386012933,-1.022215288915934,-0.39800534582130087,-0.2489837897535409,-0.8660254037844387,-0.8660254037844387,-0.8660254037844387,-1.1147594036860966,-0.9544172272893501,0.04500979279750271,-1.120478492000678,-0.17157675671974493,-0.33804538974552784,0.10710542172001694,-1.3321054738259541,-0.021995293510729184,0.21787096104467063,-1.5105277130720518,0.0,-1.1316158160400651,-0.27365463063604767,-0.23420924131657697,1.0416339752377364,1.0416339752377364,1.0416339752377364,0.4672167472034094,-1.4643826036967744,-2.037116038639864,-1.2456774899456113,-0.0708980114791793,-0.03359494941329163,1.0165300454651272,1.0165300454651272,1.0165300454651272,-1.285558777936984,-0.8659646568819256,0.4083680425755445,-1.3378330037914903,-0.602573547320401,-0.40357857660780444,0.34253631439784504,-1.5900489589762454,0.02063281535300576,-1.238531394675657,0.18003178434860095,0.2215712487363696,-0.9569688990161647,-0.9569688990161647,-0.9569688990161647,-0.013425200470166676,-1.435986754206579,-0.034401045807689073,-1.0284585312889742,0.10512253659394499,0.2480842016062565,-0.9091372900969895,-0.9091372900969895,-0.9091372900969895,-1.1540114224149784,-1.464179606508718,-1.1923141455430173,0.034705496335962434,-1.4330012635864653,-1.437280156065937,0.6455989335349043,-1.4434912975024576,-1.4627369832425414,-1.4751729642850977,0.6752743871323321,0.6694218267658424,-1.4210494224642958,-0.9298791744767189,0.5805579719267333,0.5744398523210522,-1.0596242264290565,0.0,-1.8240642476273028,-1.535266305481242,-0.0427509389191819,-1.5281868684769067,-0.34288715284125104,-0.5973193712342948,-1.9095211962617042,-1.4627367602303671,-0.06478379677382123,-1.6577249510171133,-0.29229333060458973,-0.5309968525559047,-1.8053888650311551,-1.3629651913015135,-0.04827539361960738,-1.4171029331115939,-0.34263975853505785,-0.39018487208607194,-1.417563866001771,-1.335450014561801,-1.3388173009905928,0.6802123029033101,-1.3366094840204972,-1.4124476955884528,-1.4163740033670817,0.7024730381260171,-1.4146181310850987,-1.2034145242925125,-1.2113702873753929,0.6042461979253047,-1.214127362735503,-1.276581662312563,-1.0303649152716132,1.371184779733531,-0.25977388747706165,-0.8552669065744808,-3,False,True,-0.10056303020286522,-1.1878379115475264,-0.5398074417169737,-0.14237143603455366,-0.23262283762427488,-1.0286590955626267,-1.1740436015661335,-0.6685813133212405,-0.16090888858922223,-0.12353068193727755,-0.3694477628807521,0.9784921095801632,-1.1473690322657883,-1.0737509843863187,-0.743293552153942,-0.5064800407987502,-0.06110540753617972,-0.2545267547388554,1.0054794930723407,-1.1043152607484656,-1.1291589790636218,-0.7591761143723331,-0.5041248078490489,-0.025976381568003942,-0.18903287232461882,-0.9890707100936804,-1.0987798110498443,-1.086610735988866,-0.4553276599903891,-0.8244848539221472,-0.9158616161449137,1.1453034914022184,1.5617392971492168,0.5141222062582458,0.36044458965970966,1.542851268866948,0.45695309286980196,0.2868351448237261,1.3916912073982461,0.19550258084880517,0.11016203831840772,0.29839226709052485,0.17069889898535356,1.4534187840015413,0.220705503595329,0.39909277638763635,0.25390921984726067,1.8587404893496768,0.49229079766385797,0.33965852180391237,0.30925557650813856,0.527786783804113,0.5430687640057777,0.513292554153219,1.7203901247677382,1.5744661215703908,1.5897825467710751,1.6266610334501546,1.6512341398478645,1.6475501782001754,1.3362132161044595,1.4151360326685876,1.2177953476023586,1.6349085775872876,1.6170977135110283,1.4955330060791063,1.7357791359702648,1.6256200191371195,1.534207108118756,0.4625055378741913,-1.1453034914022187,-1.5617392971492177,-0.10355495367995118,-0.4224597545183369,-0.5544981952019288,-0.5141222062582468,-1.5617392971492172,-0.5141222062582461,-0.36044458965971005,-0.3604445896597107,-1.5428512688669485,-0.3822493773164803,-0.527242972236083,-0.45695309286980323,-0.4569530928698039,-0.28683514482372574,-0.28683514482372735,-1.3916912073982455,-0.12094942965068926,-1.0965375103950292,-1.185122454246036,-0.19550258084880598,-1.3916912073982457,-0.19550258084880553,-0.11016203831840819,-0.11016203831840812,-0.8341806719062783,-0.9665935577568224,-0.29839226709052485,-0.29839226709052424,-0.17069889898535437,-0.17069889898535515,-1.4534187840015411,-0.19261409955848566,-0.6664887519500418,-0.805918034547582,-0.22070550359532726,-0.3990927763876358,-1.4534187840015416,-0.39909277638763613,-0.2539092198472612,-0.2539092198472625,-1.8587404893496766,-0.5065810140153948,-0.6415304894793539,-0.4922907976638558,-0.49229079766385686,-0.3396585218039138,-0.3396585218039162,-2.4784573538490147,-2.68194555089734,-2.9228918902357095,-1.8513945531138871,-1.9839647765350843,-2.0541456748806506,-2.267450625384701,-0.3092555765081382,0.28852719790338216,0.2714908333158109,0.3092390789647852,-1.0361492811962094,-0.75207196361366,-1.0010594469586584,-0.9760231336846898,-1.0110869220043468,-1.0128609624111633,-0.6959892140264735,-0.6920365477029153,-0.6317057376369696,-0.9807156075663663,-0.8239360843544391,-0.9336285141068263,-0.9507925925797275,-0.7165099098552761,-0.8632435130448617,0.3618623159742204,-0.8574929257125442,-0.7618117502750551,-0.7525766947068777,-0.855963356299049,-0.787635937708768,-0.7781417526106429,-0.8968544062928812,-0.8226589066968624,-0.8124038404635961,-0.8388704928078611,-0.8388704928078611,-0.8388704928078611,-0.8618916073713347,-0.8053872662568292,-0.8053872662568292,-0.8955334711889903,-0.7814214413660202,-0.7632880816914239,-1.4314227596233502,-1.0276216945674062,-0.9329364235414813,-1.5173650515217205,-0.667666126860659,1.1439739575014087,-0.21453602855058956,-1.0982502792704223,0.8405820974933281,0.4663039067450805,-0.38224533289963597,-0.30154388615973055,-0.09520346072984928,-0.018456590150426704,-0.11385700029075933,-0.3779431631518704,-1.425125377161579,-0.15539750603397423,-0.3098923383259814,-0.8742754650713634,0.10424868256627316,-0.4079590924898569,-0.6672208220126754,1.2099767021138856,-0.24487017720977788,-1.1338920993396555,0.8966466046520045,0.5266684786014684,-0.5156144075104012,1.276581662312563,-0.7142631305462203,-0.3437678527400032,-1.845187175890979,-1.2215316703368866,-0.09705366953437797,-0.9615270096583324,-0.30479482702121574,0.19897715413585929,-1.0114398851831292,-0.47828670265295725,-0.0886487028808155,-0.14744195615488873,-0.5618656415609381,-0.15796807357529227,-0.05352241407442736,-0.7654592247021725,-0.25635469768073,0.20749301165669193,-0.5099296925770219,-0.9401905913299877,-0.08296669597921942,0.039836437297625794,-0.9428090415820632,-0.9182250567818114,-0.8890872794479686,-0.9428090415820634,-0.4065578140908709,-0.9132972605812275,-0.8283409496784713,-0.5819175824109581,-0.19652044282336725,-0.9109354018333976,-0.8283409496784712,-0.8283409496784712,-1.5173650515217205,-1.8240642476273032,-1.5352663054812414,-0.04275093891918029,-1.528186868476907,-0.34288715284125093,-0.5973193712342969,-1.9095211962617047,-1.4627367602303674,-0.06478379677382466,-1.6577249510171137,-0.29229333060459134,-0.530996852555905,-1.8053888650311558,-1.3629651913015135,-0.048275393619606255,-1.4171029331115939,-0.3426397585350581,-0.39018487208607266,-1.4102645090736523,-1.3135602392169357,-1.3167700805663762,0.677096501636809,-1.3144363551974305,-1.3635794494117666,-1.367126095203461,0.6946320633178231,-1.3650540202212866,-1.191681221718663,-1.199468095797211,0.6019382014302224,-1.2020755689025693,-0.5369784490022333,-0.37552376308805074,-0.46852447070532705,0.5084841087132961,-0.17346238425726457,0.24556082412276625,-0.6195293811574667,-0.291136067452208,0.11822068766015553,-0.5861128413855008,-1.2281968738128919,-0.6408784876185031,-0.6514887916733,-0.7909732038074895,0.10165648482633187,-1.3560404173869693,-1.0891484675735723,1.496559674267387,-0.9101466465516462,-0.9934852726704039,-1.5900489589762454,0.34253631439784504,-1.247516067393918,-0.2987658279486096,0.06120967137250995,0.2517874003219465,-0.17626118489345868,0.5474213089502756,0.13919175499102485,0.4377245818131465,0.521320905352583,0.23197999625848897,0.6437084574109017,0.1594143776655597,0.901622185737658,0.06120967137250995,0.3716898686810581,0.0389229027925913,-0.42635713390442875,0.4663906008609838,-0.3133574787276974,-0.4006168083848877,-0.3928371006591931,-0.3664414704802435,-0.4101950958712223,-0.6124569679040806,-0.3664414704802435,0.9721393650372074,0.6652991438591156,0.6652991438591156,-1.044465935734187,0.604707897906952,0.5373382494911351,-1.0976425998969035,0.5985056016645797,0.5985056016645797,1.0449660391555822,0.6349021776571555,0.6092717958449424,-0.23145502494313774,0.0,0.0,-0.4501270699313332,0.0,0.0,-0.43394894666502914,0.0,0.0,-0.3611575592573075,0.0,0.0,-0.9396694756158973,-0.6652991438591156,-0.6652991438591156,1.033158134235548,-0.604707897906952,-0.5373382494911351,1.0856202966836188,-0.5985056016645797,-0.5985056016645797,-0.9464847243000455,-0.6349021776571555,-0.6092717958449424,1.1137801978460222,1.1878379115475264,1.1740436015661335,-0.9265990819042822,1.1473690322657883,1.0737509843863187,-0.8715591687403584,1.1043152607484656,1.1291589790636218,1.1418395107695436,1.0987798110498443,1.086610735988866,-0.9043085729205836,0.8050764858994133,0.7584334110111798,0.7584334110111798,0.8320502943378436,0.7840146038707243,0.7745966692414834,0.8390957231764808,0.8287754140107481,0.8185352771872448,0.8257228238447704,0.8443713418650369,0.8443713418650369,0.7926654931752716,0.8109609470607434,0.8109609470607434,0.768963164154231,0.7779866052154991,0.7599909255356617,-0.3124606698872394,-0.9305125783870875,-0.9805806756909201,-0.9428090415820632,-1.0198039027185568,-0.9805806756909201,-1.0606601717798214,-0.9678372077779888,-0.9805806756909201,-1.0065574473108039,-0.9934852726704039,-0.9805806756909201,-0.9305125783870875,-0.9805806756909201,-0.9805806756909201,-1.0133611351175913
